KO_name	ko	ID11_1	ID12_1	ID13_1	ID14_1	ID15_1	ID17_1	ID18_1	ID19_1	ID20_1	ID21_1	ID22_1	ID23_1	ID24_1	ID25_1	ID26_1	ID27_1	ID28_1	ID29_1	ID30_1	ID31_1	ID32_1	ID33_1	ID34_1	ID35_1	ID36_1	ID37_1	ID38_1
K10536  aguA; agmatine deiminase [EC:3.5.3.12]	K10536	483	813	321	1579	382	302	2194	190	1258	825	704	2332	10118	1676	1041	681	2902	1396	3148	480	882	1525	695	472	573	647	612
K10537  araF; L-arabinose transport system substrate-binding protein	K10537	4	1	0	8	0	1	55	3	19	6	56	39	421	11	41	3	40	7	38	5	22	53	71	25	51	22	17
K10538  araH; L-arabinose transport system permease protein	K10538	9	11	2	251	4	2	293	3	19	29	1	14	57	6	5	34	0	20	0	0	1	1	1	0	0	0	0
K10539  araG; L-arabinose transport system ATP-binding protein [EC:7.5.2.12]	K10539	9	117	13	80	20	2	130	17	130	35	74	194	452	197	34	28	74	101	96	8	38	46	101	25	106	29	45
K10540  mglB; methyl-galactoside transport system substrate-binding protein	K10540	4	0	0	0	1	0	0	0	0	0	7	0	122	0	11	14	0	25	0	0	117	6	18	8	1	9	1
K10541  mglC; methyl-galactoside transport system permease protein	K10541	1	0	0	8	0	0	7	0	0	0	6	3	79	0	7	1	1	8	0	4	86	2	12	12	3	7	3
K10542  mglA; methyl-galactoside transport system ATP-binding protein [EC:7.5.2.11]	K10542	9	129	12	64	20	2	55	16	120	70	52	53	457	122	64	29	166	32	114	12	199	62	133	23	40	39	61
K10543  xylF; D-xylose transport system substrate-binding protein	K10543	254	258	44	1169	139	72	2292	128	442	583	294	560	3167	352	412	260	1059	905	758	152	648	844	396	265	337	575	256
K10544  xylH; D-xylose transport system permease protein	K10544	128	252	35	1317	108	34	2968	75	332	450	346	319	2950	199	429	179	738	445	655	131	367	506	367	194	321	263	251
K10545  xylG; D-xylose transport system ATP-binding protein [EC:7.5.2.10]	K10545	208	382	58	918	220	60	1617	101	515	554	522	750	4443	471	550	222	1806	688	1167	140	533	942	534	284	455	447	234
K10546  chvE; putative multiple sugar transport system substrate-binding protein	K10546	3	0	1	0	2	7	0	2	0	35	99	17	791	14	87	0	1	1	2	0	147	249	117	85	64	87	62
K10547  gguB; putative multiple sugar transport system permease protein	K10547	2	25	0	6	0	0	0	0	5	1	163	71	1222	16	156	0	14	1	8	16	229	375	207	119	118	120	70
K10548  gguA; putative multiple sugar transport system ATP-binding protein [EC:7.5.2.-]	K10548	21	145	17	92	23	7	36	18	167	40	164	233	1406	147	204	18	80	30	89	13	100	309	205	122	150	145	77
K10549  alsB; D-allose transport system substrate-binding protein	K10549	14	0	5	0	1	3	0	2	0	1	13	21	114	4	17	11	32	58	24	3	9	36	18	21	22	7	10
K10551  alsA; D-allose transport system ATP-binding protein [EC:7.5.2.8]	K10551	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	0	0	0	0	1	0	1	0	0	0	2	0
K10552  frcB; fructose transport system substrate-binding protein	K10552	48	9	55	64	66	37	83	26	56	11	31	49	129	14	35	30	40	119	40	7	5	133	67	39	23	51	15
K10553  frcC; fructose transport system permease protein	K10553	14	35	13	57	29	12	88	4	28	8	39	42	100	21	17	41	25	86	40	1	15	67	67	16	25	7	20
K10554  frcA; fructose transport system ATP-binding protein	K10554	52	42	13	105	90	24	150	30	72	46	51	119	656	169	40	66	793	181	1433	1	30	40	27	6	18	12	17
K10555  lsrB; AI-2 transport system substrate-binding protein	K10555	0	3	1	19	2	4	43	1	10	5	29	23	153	27	24	0	58	15	36	11	14	20	20	7	4	21	11
K10556  lsrC; AI-2 transport system permease protein	K10556	4	4	9	19	4	5	2	4	6	1	26	19	211	6	26	12	21	19	15	3	74	10	24	18	6	8	4
K10557  lsrD; AI-2 transport system permease protein	K10557	0	0	0	5	0	0	28	0	1	1	0	0	16	0	3	3	3	8	1	2	1	3	2	3	3	0	0
K10558  lsrA, ego; AI-2 transport system ATP-binding protein	K10558	0	0	0	0	0	0	0	0	0	0	0	2	18	0	4	0	1	0	0	0	3	3	1	1	0	0	1
K10559  rhaS; rhamnose transport system substrate-binding protein	K10559	184	108	32	318	122	32	829	95	370	493	166	385	1128	208	115	256	617	920	1393	91	97	482	268	127	161	316	325
K10560  rhaP; rhamnose transport system permease protein	K10560	159	122	58	401	179	35	703	101	240	382	150	378	1156	172	97	197	911	666	1495	70	49	325	220	76	115	201	112
K10561  rhaQ; rhamnose transport system permease protein	K10561	207	118	47	334	134	33	799	130	402	445	153	345	1112	217	89	215	626	829	1328	73	98	448	229	109	127	323	213
K10562  rhaT; rhamnose transport system ATP-binding protein [EC:7.5.2.-]	K10562	284	230	73	1126	161	39	2230	143	456	1042	218	828	1824	349	170	479	616	1157	451	114	154	749	300	130	222	505	210
K10563  mutM, fpg; formamidopyrimidine-DNA glycosylase [EC:3.2.2.23 4.2.99.18]	K10563	970	1319	421	4354	1256	540	6433	483	2530	1911	831	2718	8851	2097	944	1762	4551	3123	5771	459	1375	1789	1049	453	795	1023	916
K10564  motC; chemotaxis protein MotC	K10564	9	0	1	0	4	1	0	0	0	0	5	1	2	6	0	19	0	74	0	1	1	25	0	29	2	15	1
K10565  motD; chemotaxis protein MotD	K10565	10	40	3	81	0	2	173	0	70	105	4	535	22	167	2	33	0	22	2	17	49	57	25	24	53	54	27
K10570  ERCC8, CKN1, CSA; DNA excision repair protein ERCC-8	K10570	10	0	1	1	2	9	4	6	0	1	0	0	2	0	0	0	0	6	0	0	0	0	0	0	0	0	0
K10573  UBE2A, UBC2, RAD6A; ubiquitin-conjugating enzyme E2 A [EC:2.3.2.23]	K10573	2	0	2	0	0	1	4	2	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	3
K10574  UBE2B, RAD6B; ubiquitin-conjugating enzyme E2 B [EC:2.3.2.23]	K10574	2	0	2	0	0	1	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10575  UBE2G1, UBC7; ubiquitin-conjugating enzyme E2 G1 [EC:2.3.2.23]	K10575	10	0	0	0	0	1	0	0	0	0	0	2	51	4	5	0	260	8	172	0	0	0	1	0	2	0	2
K10576  UBE2H, UBC8; ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]	K10576	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0
K10577  UBE2I, UBC9; ubiquitin-conjugating enzyme E2 I	K10577	4	0	2	2	1	9	8	1	13	6	0	0	0	1	0	7	0	15	0	2	0	50	0	0	0	0	0
K10578  UBE2J1, NCUBE1, UBC6; ubiquitin-conjugating enzyme E2 J1 [EC:2.3.2.23]	K10578	1	0	4	0	3	5	1	2	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
K10579  UBE2M, UBC12; ubiquitin-conjugating enzyme E2 M [EC:2.3.2.34]	K10579	0	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0
K10580  UBE2N, BLU, UBC13; ubiquitin-conjugating enzyme E2 N [EC:2.3.2.23]	K10580	1	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10581  UBE2O; ubiquitin-conjugating enzyme E2 O [EC:2.3.2.24]	K10581	3	0	3	0	3	8	1	5	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0
K10582  UBE2Q; ubiquitin-conjugating enzyme E2 Q [EC:2.3.2.23]	K10582	15	0	7	1	9	13	13	11	0	1	0	0	2	0	0	0	0	19	0	0	0	0	0	0	1	0	0
K10585  UBE2Z; ubiquitin-conjugating enzyme E2 Z [EC:2.3.2.23]	K10585	1	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	0
K10586  BIRC6, BRUCE; baculoviral IAP repeat-containing protein 6 (apollon) [EC:2.3.2.23]	K10586	11	0	2	0	1	4	2	3	0	0	0	0	0	0	0	0	0	23	0	0	0	0	0	0	1	0	0
K10587  UBE3A, E6AP; ubiquitin-protein ligase E3 A [EC:2.3.2.26]	K10587	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10589  UBE3C; ubiquitin-protein ligase E3 C [EC:2.3.2.26]	K10589	21	0	14	0	7	17	8	13	0	1	0	4	1	1	0	0	0	10	0	0	0	0	0	0	1	0	0
K10590  TRIP12; E3 ubiquitin-protein ligase TRIP12 [EC:2.3.2.26]	K10590	49	0	36	3	26	43	19	39	1	1	0	0	3	0	0	0	0	57	0	0	0	0	0	0	2	0	0
K10591  NEDD4, RSP5; E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]	K10591	32	0	9	0	3	20	11	10	1	1	0	2	2	0	0	0	0	21	0	0	0	0	0	0	0	0	0
K10592  HUWE1, MULE, ARF-BP1; E3 ubiquitin-protein ligase HUWE1 [EC:2.3.2.26]	K10592	58	1	39	5	25	41	26	34	2	5	0	0	5	1	0	1	0	51	0	0	3	1	0	0	3	0	0
K10594  HERC1; E3 ubiquitin-protein ligase HERC1 [EC:2.3.2.26]	K10594	0	0	0	0	0	0	0	0	0	0	0	0	6	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K10597  UBE4B, UFD2; ubiquitin conjugation factor E4 B [EC:2.3.2.27]	K10597	34	0	15	1	22	20	15	14	1	1	0	1	2	0	0	0	0	11	0	0	0	0	0	0	1	0	0
K10598  PPIL2, CYC4, CHP60; peptidyl-prolyl cis-trans isomerase-like 2 [EC:5.2.1.8]	K10598	17	0	6	1	4	9	10	10	0	0	5	1	117	1	2	0	0	13	0	0	16	1	5	0	1	10	0
K10599  PRPF19, PRP19; pre-mRNA-processing factor 19 [EC:2.3.2.27]	K10599	15	0	2	6	2	2	17	6	1	2	0	0	0	1	0	2	0	4	0	0	0	6	9	2	2	0	0
K10601  SYVN1, HRD1; E3 ubiquitin-protein ligase synoviolin [EC:2.3.2.27]	K10601	10	0	12	7	1	13	10	14	0	4	0	1	0	0	0	0	0	16	0	0	0	0	0	0	2	0	0
K10608  TRIM37, MUL; tripartite motif-containing protein 37 [EC:2.3.2.27]	K10608	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10609  CUL4; cullin 4	K10609	26	0	6	0	9	7	5	10	0	1	0	0	2	1	0	0	0	35	0	0	0	0	0	0	1	0	0
K10610  DDB1; DNA damage-binding protein 1	K10610	24	0	16	4	17	15	24	26	1	1	0	2	0	0	0	8	0	36	1	0	0	0	0	0	1	0	0
K10614  HERC3; E3 ubiquitin-protein ligase HERC3 [EC:2.3.2.26]	K10614	0	1	0	0	0	0	1	0	0	9	2	24	14	12	5	1	0	6	0	2	15	2	6	0	3	1	12
K10615  HERC4; E3 ubiquitin-protein ligase HERC4 [EC:2.3.2.26]	K10615	0	0	0	0	0	0	0	0	0	0	2	0	3	0	5	0	0	0	0	0	0	0	1	0	3	1	12
K10616  cymAa; p-cymene methyl-monooxygenase [EC:1.14.15.25]	K10616	0	0	0	12	0	0	4	0	2	6	0	0	1	0	0	0	0	3	0	0	0	0	0	0	0	0	0
K10617  cymB; p-cumic alcohol dehydrogenase	K10617	21	22	7	36	11	7	52	3	45	27	3	72	6	42	2	10	0	9	0	3	6	3	3	2	5	21	2
K10619  cmtAb; p-cumate 2,3-dioxygenase subunit alpha [EC:1.14.12.25]	K10619	7	18	7	142	30	20	124	7	43	25	1	35	0	28	0	66	0	15	0	2	0	3	0	1	5	37	5
K10620  cmtB; 2,3-dihydroxy-2,3-dihydro-p-cumate dehydrogenase [EC:1.3.1.58]	K10620	1	2	1	3	2	1	3	1	9	3	0	17	0	13	0	2	0	5	0	1	1	5	0	0	1	7	0
K10621  cmtC, dhbA; 2,3-dihydroxy-p-cumate/2,3-dihydroxybenzoate 3,4-dioxygenase [EC:1.13.11.- 1.13.11.14]	K10621	24	45	9	96	13	2	122	34	52	32	0	106	5	102	0	46	1	230	1	11	13	15	3	0	18	73	5
K10622  cmtD, dhbB; HCOMODA/2-hydroxy-3-carboxy-muconic semialdehyde decarboxylase [EC:4.1.1.-]	K10622	77	20	5	184	73	8	335	40	5	76	2	12	4	4	0	91	0	145	0	1	1	2	3	0	4	16	0
K10623  cmtE; HOMODA hydrolase [EC:3.7.1.-]	K10623	0	0	0	5	0	0	2	0	1	8	0	4	0	1	0	0	0	2	0	0	0	1	0	0	1	2	0
K10625  UBR1; E3 ubiquitin-protein ligase UBR1 [EC:2.3.2.27]	K10625	41	0	14	4	10	23	12	21	0	1	0	1	2	1	0	0	0	42	0	0	0	0	0	0	2	0	0
K10627  RAD18; E3 ubiquitin-protein ligase RAD18 [EC:2.3.2.27]	K10627	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0
K10630  RBCK1, HOIL1; RanBP-type and C3HC4-type zinc finger-containing protein 1 [EC:2.3.2.31]	K10630	6	0	2	0	0	2	0	9	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K10631  TOPORS; E3 ubiquitin-protein ligase Topors [EC:2.3.2.27]	K10631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
K10632  BRAP; BRCA1-associated protein [EC:2.3.2.27]	K10632	16	0	9	2	7	12	7	9	0	1	0	1	0	1	0	0	0	31	0	0	0	0	0	0	1	0	0
K10638  UHRF1, NP95; E3 ubiquitin-protein ligase UHRF1 [EC:2.3.2.27]	K10638	9	0	2	6	8	5	17	1	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10639  CCNB1IP1, HEI10; E3 ubiquitin-protein ligase CCNP1IP1 [EC:2.3.2.27]	K10639	2	0	3	1	2	2	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10643  CNOT4, NOT4, MOT2; CCR4-NOT transcription complex subunit 4 [EC:2.3.2.27]	K10643	15	0	31	5	16	14	16	58	0	2	0	0	1	1	0	0	0	32	1	0	0	0	0	0	0	0	0
K10644  CHFR; E3 ubiquitin-protein ligase CHFR [EC:2.3.2.27]	K10644	2	0	6	4	1	8	3	6	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
K10645  MIB; E3 ubiquitin-protein ligase mind-bomb [EC:2.3.2.27]	K10645	2	0	0	0	0	0	0	0	0	0	2	13	49	11	3	0	19	0	14	0	1	4	0	1	4	0	2
K10648  TRIM5; tripartite motif-containing protein 5 [EC:2.3.2.27]	K10648	0	0	0	0	0	0	0	0	0	0	16	2	244	0	4	0	6	0	6	0	2	5	4	0	0	3	1
K10650  TRIM11; tripartite motif-containing protein 11 [EC:2.3.2.27]	K10650	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10651  TRIM21, SSA1; tripartite motif-containing protein 21 [EC:2.3.2.27]	K10651	0	0	0	1	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10660  MARCH5; E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]	K10660	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0
K10661  MARCH6, DOA10; E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]	K10661	37	0	26	3	23	24	27	21	0	4	0	0	0	1	0	1	0	35	0	0	0	0	0	0	2	0	0
K10666  RNF5; E3 ubiquitin-protein ligase RNF5 [EC:2.3.2.27]	K10666	4	0	5	1	3	2	1	3	0	1	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0
K10669  TRPT1, TPT1; 2'-phosphotransferase [EC:2.7.1.160]	K10669	11	160	9	44	5	5	25	8	21	6	87	179	969	90	83	22	482	96	296	19	97	67	167	20	54	31	38
K10670  grdA; glycine/sarcosine/betaine reductase complex component A [EC:1.21.4.2 1.21.4.3 1.21.4.4]	K10670	3	0	2	0	61	9	0	2	0	0	8	5	25	0	3	0	9	0	19	0	4	5	8	1	3	3	3
K10671  grdE; glycine reductase complex component B subunit alpha and beta [EC:1.21.4.2]	K10671	28	3	10	0	204	21	2	7	18	0	12	7	104	0	7	0	107	0	77	0	2	14	5	1	5	3	9
K10672  grdB; glycine reductase complex component B subunit gamma [EC:1.21.4.2]	K10672	36	26	17	136	157	27	65	11	213	9	42	43	217	15	18	28	161	15	163	4	13	15	45	7	20	5	12
K10674  ectD; ectoine hydroxylase [EC:1.14.11.55]	K10674	9	35	5	195	18	6	208	6	149	124	16	450	42	235	16	57	8	62	14	38	38	30	15	3	24	74	16
K10676  tfdB; 2,4-dichlorophenol 6-monooxygenase [EC:1.14.13.20]	K10676	373	98	28	272	343	48	860	111	207	467	23	1164	42	654	6	320	1	808	3	106	58	175	65	28	163	400	56
K10678  nfsA; nitroreductase [EC:1.-.-.-]	K10678	1	6	0	45	0	3	25	3	32	11	15	35	102	15	15	4	85	37	118	7	57	16	22	12	14	17	14
K10679  nfnB, nfsB; nitroreductase / dihydropteridine reductase [EC:1.-.-.- 1.5.1.34]	K10679	0	0	0	0	0	0	0	0	0	1	0	8	4	5	2	0	0	0	0	0	0	10	0	3	0	11	0
K10680  nemA; N-ethylmaleimide reductase [EC:1.-.-.-]	K10680	289	827	135	1634	208	136	1942	130	1313	832	589	2509	6325	1768	690	443	1801	1190	1849	508	1043	1377	704	471	477	757	296
K10681  saeS; two-component system, OmpR family, sensor histidine kinase SaeS [EC:2.7.13.3]	K10681	1	0	0	14	2	1	17	0	1	1	53	26	566	1	88	1	56	2	37	2	47	51	51	9	9	6	13
K10682  saeR; two-component system, OmpR family, response regulator SaeR	K10682	0	0	0	0	0	0	1	0	0	5	5	11	23	0	5	0	3	0	10	0	2	13	1	5	2	2	2
K10683  BARD1; BRCA1-associated RING domain protein 1	K10683	0	0	1	4	0	5	3	6	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
K10684  UBLE1A, SAE1; ubiquitin-like 1-activating enzyme E1 A [EC:6.2.1.45]	K10684	3	0	6	1	3	2	4	8	0	0	0	0	1	0	0	0	0	2	0	0	0	0	0	0	2	0	0
K10685  UBLE1B, SAE2, UBA2; ubiquitin-like 1-activating enzyme E1 B [EC:6.2.1.45]	K10685	5	0	7	0	1	3	6	15	0	1	0	1	1	0	0	0	0	14	0	0	0	0	0	0	1	0	0
K10686  UBA3, UBE1C; NEDD8-activating enzyme E1 [EC:6.2.1.64]	K10686	28	0	9	0	1	11	1	6	0	0	0	0	4	0	2	0	0	19	0	0	0	0	0	0	1	0	0
K10688  UBE2W, UBC16; ubiquitin-conjugating enzyme E2 W [EC:2.3.2.25]	K10688	0	0	1	0	1	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K10689  PEX4; peroxin-4 [EC:2.3.2.23]	K10689	6	0	1	0	1	1	3	1	0	0	0	0	1	0	0	0	0	8	0	0	0	0	0	0	2	0	0
K10691  UBR4, ZUBR1; E3 ubiquitin-protein ligase UBR4 [EC:2.3.2.27]	K10691	0	0	0	0	2	0	0	0	0	0	0	5	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0
K10693  MYCBP2, PAM; RCR-type E3 ubiquitin transferase [EC:2.3.2.33]	K10693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	6	0	0	0	0	0	0	0	0	0
K10696  BRE1; E3 ubiquitin-protein ligase BRE1 [EC:2.3.2.27]	K10696	14	0	3	1	2	11	6	15	0	3	0	0	0	0	0	0	0	25	0	0	0	0	0	0	1	0	0
K10697  rpaA; two-component system, OmpR family, response regulator RpaA	K10697	3	0	0	0	1	3	59	1	3	0	2	25	12	10	0	7	7	2	3	0	2	6	0	3	3	0	2
K10700  ebdA; ethylbenzene hydroxylase subunit alpha [EC:1.17.99.2]	K10700	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10701  apc; acetophenone carboxylase [EC:6.4.1.8]	K10701	326	312	87	172	253	145	60	82	157	36	2	19	17	15	0	207	3	408	0	1	0	32	9	3	24	3	0
K10702  todF; 2-hydroxy-6-oxohepta-2,4-dienoate hydrolase [EC:3.7.1.25]	K10702	0	8	0	14	0	0	3	1	9	0	0	2	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0
K10703  HACD, PHS1, PAS2; very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase [EC:4.2.1.134]	K10703	4	0	1	1	0	4	1	2	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0
K10704  UBE2V; ubiquitin-conjugating enzyme E2 variant	K10704	2	18	1	7	1	1	0	1	21	2	2	37	1	3	0	0	0	0	0	0	2	0	0	0	1	0	0
K10706  SETX, ALS4; senataxin [EC:5.6.2.-]	K10706	61	0	27	6	18	25	27	44	1	2	1	1	11	2	1	1	0	62	0	1	1	0	1	0	3	2	0
K10708  frlB; fructoselysine 6-phosphate deglycase [EC:3.5.-.-]	K10708	0	1	0	0	0	0	0	0	0	0	2	1	30	5	4	10	97	7	104	6	4	59	1	15	8	10	2
K10709  frlC; fructoselysine 3-epimerase [EC:5.1.3.41]	K10709	6	0	4	1	1	2	0	4	0	0	31	3	371	15	48	3	147	15	266	0	4	30	16	6	9	9	5
K10710  frlD; fructoselysine 6-kinase [EC:2.7.1.218]	K10710	5	20	1	23	2	0	9	4	11	95	199	102	1456	67	226	13	442	3	824	10	190	325	284	129	160	75	110
K10711  frlR; GntR family transcriptional regulator, frlABCD operon transcriptional regulator	K10711	0	0	0	1	0	0	6	0	0	0	244	2	1121	0	273	0	0	0	0	1	201	339	238	152	111	112	88
K10712  ADO; cysteamine dioxygenase [EC:1.13.11.19]	K10712	6	0	1	0	5	2	5	3	0	0	0	0	0	0	0	8	0	18	1	0	0	0	0	0	0	0	0
K10713  fae; 5,6,7,8-tetrahydromethanopterin hydro-lyase [EC:4.2.1.147]	K10713	4	27	5	56	2	2	185	7	13	9	118	92	942	43	113	39	581	27	639	18	75	105	64	57	50	21	24
K10714  mtdB; methylene-tetrahydromethanopterin dehydrogenase [EC:1.5.1.-]	K10714	0	16	1	51	0	0	197	0	27	14	87	77	398	26	44	56	191	22	227	26	21	105	41	57	28	45	21
K10715  rpfC; two-component system, sensor histidine kinase RpfC [EC:2.7.13.3]	K10715	57	53	29	235	34	19	406	10	87	93	145	1179	1211	273	136	102	88	130	63	91	149	1213	270	310	163	470	187
K10716  kch, trkA, mthK, pch; voltage-gated potassium channel	K10716	1019	539	319	2505	1009	428	3043	332	1643	1345	1697	3281	17472	2209	1953	1310	6948	2588	6015	611	1574	3873	1760	1465	1466	1994	1070
K10725  cdc6A; archaeal cell division control protein 6	K10725	17	1	0	0	0	3	15	0	20	17	980	464	7732	78	949	7	3389	10	3927	274	349	1534	739	971	680	669	286
K10726  mcm; replicative DNA helicase Mcm [EC:5.6.2.3]	K10726	22	15	1	11	4	4	51	0	432	16	590	427	5032	102	643	11	2519	20	2833	82	146	779	370	404	313	1201	199
K10730  RECQL4; ATP-dependent DNA helicase Q4 [EC:5.6.2.4]	K10730	19	0	0	0	2	16	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K10731  SLD3; DNA replication regulator SLD3	K10731	11	0	13	1	7	18	18	23	0	0	0	1	0	0	0	1	0	25	0	0	0	0	0	0	0	0	0
K10732  GINS1, PSF1; GINS complex subunit 1	K10732	5	0	4	0	3	1	1	3	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0
K10733  GINS2, PSF2; GINS complex subunit 2	K10733	9	0	1	0	0	2	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K10734  GINS3; GINS complex subunit 3	K10734	2	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
K10736  MCM10; minichromosome maintenance protein 10	K10736	0	0	7	1	5	2	5	8	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1	0	0
K10737  MCM8; DNA helicase MCM8 [EC:5.6.2.4]	K10737	0	0	0	12	0	0	9	0	0	0	0	0	0	0	0	7	0	0	0	0	0	2	0	0	0	0	0
K10739  RFA2, RPA2; replication factor A2	K10739	7	0	1	0	0	5	0	2	0	1	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
K10742  DNA2; DNA replication ATP-dependent helicase/nuclease Dna2 [EC:5.6.2.3 3.1.-.-]	K10742	36	25	8	68	8	17	181	22	34	9	24	13	517	6	32	4	65	52	32	12	23	47	30	11	17	7	20
K10743  RNASEH2A; ribonuclease H2 subunit A [EC:3.1.26.4]	K10743	4	0	2	0	1	4	7	8	0	1	0	0	0	0	0	0	0	15	0	0	0	0	0	0	1	0	0
K10744  RNASEH2B; ribonuclease H2 subunit B	K10744	3	0	5	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10745  RNASEH2C; ribonuclease H2 subunit C	K10745	3	0	1	0	4	7	8	9	1	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	1	0	0
K10746  EXO1; exonuclease 1 [EC:3.1.-.-]	K10746	11	0	4	2	4	11	13	7	0	0	0	1	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0
K10747  LIG1; DNA ligase 1 [EC:6.5.1.1 6.5.1.6 6.5.1.7]	K10747	798	872	254	3564	714	379	5410	409	2073	1232	1056	1700	9102	986	1023	1265	3831	2218	4392	219	777	2004	1002	770	768	1051	628
K10750  CHAF1A; chromatin assembly factor 1 subunit A	K10750	4	0	3	0	6	5	1	10	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10751  CHAF1B; chromatin assembly factor 1 subunit B	K10751	18	0	9	0	7	9	2	3	0	0	0	0	1	0	0	0	0	13	0	0	0	0	0	0	2	0	0
K10752  RBBP4, HAT2, CAF1, MIS16; histone-binding protein RBBP4	K10752	10	0	6	0	3	5	8	7	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	0	0
K10753  ASF1; histone chaperone ASF1	K10753	0	0	1	0	3	3	4	3	0	0	0	0	0	1	0	1	0	19	0	0	0	0	0	0	0	0	0
K10754  RFC1; replication factor C subunit 1	K10754	15	27	21	18	3	15	24	16	6	3	137	55	1969	0	186	0	8	13	13	4	583	326	149	99	48	103	130
K10755  RFC2_4; replication factor C subunit 2/4	K10755	13	3	15	1	4	13	8	12	23	2	8	1	62	1	9	0	1	23	0	0	1	0	9	1	2	0	1
K10756  RFC3_5; replication factor C subunit 3/5	K10756	21	0	6	5	9	14	5	8	2	2	3	0	49	1	3	13	37	36	58	0	1	1	1	0	3	0	0
K10760  IPT; adenylate dimethylallyltransferase (cytokinin synthase) [EC:2.5.1.27 2.5.1.112]	K10760	0	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10761  THG1; tRNA(His) guanylyltransferase [EC:2.7.7.79]	K10761	11	0	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
K10762  ydaV; putative replication protein	K10762	0	0	0	0	0	0	0	0	0	0	2	0	12	0	1	0	0	0	0	0	0	0	0	0	0	0	0
K10763  hda; DnaA-homolog protein	K10763	30	85	17	13	11	14	80	17	38	49	5	286	17	280	5	26	6	49	6	44	49	12	3	1	47	42	4
K10764  metZ; O-succinylhomoserine sulfhydrylase [EC:2.5.1.-]	K10764	79	136	21	644	64	28	755	21	244	290	84	583	718	498	89	216	170	258	192	70	189	240	134	68	82	125	55
